Task ID	Created At	Completed At	Last Modified	Name	Assignee	Assignee Email	Start Date	Due Date	Tags	Notes	Projects	Parent Task
505610878783135	2017-12-18	2017-12-18	2017-12-18	CannaSOS	zuza	zuza@rtaventures.com			outgoing,Canada	CannaSOS offers a social web platform to explore, rate, and review the medical aspects of cannabis.: https://cannasos.com Canada , Jul 1, 2014	Deal Flow Log: to review	
505610920225701	2017-12-18	2017-12-18	2017-12-18	WellTrack	zuza	zuza@rtaventures.com			outgoing,Canada	WellTrack provides an on-demand online therapy for stress, anxiety, and depression.: http://www.welltrack.com/ Canada , 2012	Deal Flow Log: to review	
505610921059600	2017-12-18	2017-12-18	2017-12-18	The Rounds	zuza	zuza@rtaventures.com			outgoing,Canada	The Rounds is an online ecosystem that expedites collaboration in healthcare.: http://therounds.com Canada , 2012	Deal Flow Log: to review	
505610925711765	2017-12-18	2017-12-18	2017-12-18	Health QR Inc.	zuza	zuza@rtaventures.com			outgoing,Canada	Health QR connects you to your prescription information allowing 24/7 access to your electronic medication history.: http://www.healthqr.com Canada , Feb 1, 2012	Deal Flow Log: to review	
505610875130283	2017-12-18	2017-12-18	2017-12-18	Vena Medical	zuza	zuza@rtaventures.com			outgoing,Canada	We're creating a forward viewing imaging microcatheter that allows physicians to see inside patient blood vessels: https://www.venamed.ca/ Canada , Sep 16	Deal Flow Log: to review	
505611613123290	2017-12-18	2017-12-18	2017-12-18	Right Health	zuza	zuza@rtaventures.com			outgoing,Canada	Right Health provides technology-powered health care services.: https://www.righthealth.ca/ Canada , 2016	Deal Flow Log: to review	
505610920228928	2017-12-18	2017-12-18	2017-12-18	Total Fitness and Nutrition	zuza	zuza@rtaventures.com			outgoing,Canada	Total Fitness and Nutrition offers on-demand training and nutrition plans put together by global fitness professionals.: http://www.totalfitness.com/ Canada , 2011	Deal Flow Log: to review	
505609853141147	2017-12-18	2017-12-18	2017-12-18	Shift Health Paradigms	zuza	zuza@rtaventures.com			outgoing,Canada	Smarter Communication for better health care.: http://shifthealth.ca/ Canada , 2011	Deal Flow Log: to review	
505611614468698	2017-12-18	2017-12-18	2017-12-18	Damiva	zuza	zuza@rtaventures.com			outgoing,Canada	Women's menopausal and perimenopausal health: http://damiva.com/ Canada , 2012	Deal Flow Log: to review	
505611614897043	2017-12-18	2017-12-18	2017-12-18	Heddoko	zuza	zuza@rtaventures.com			outgoing,Canada	Wearable Motion Capture For Ergonomics in the Workplace: http://www.heddoko.com/ Canada , May 6, 2013	Deal Flow Log: to review	
505611615822581	2017-12-18	2017-12-18	2017-12-18	Optimity	zuza	zuza@rtaventures.com			outgoing,Canada	Optimity makes a digital health platform that helps insurers and employers engage their population in proactive health risk management.: http://www.optimity.life Canada , May 25, 2014	Deal Flow Log: to review	
505611620945585	2017-12-18	2017-12-18	2017-12-18	WaveCheck	zuza	zuza@rtaventures.com			outgoing,Canada	WaveCheck's Indiegogo campaign aims to help women with breast cancer know when their chemotherapy treatment is working: http://www.wavecheck.ca Canada , 2013	Deal Flow Log: to review	
505611624934207	2017-12-18	2017-12-18	2017-12-18	SeamlessMD	zuza	zuza@rtaventures.com			outgoing,Canada	SeamlessMD provides a cloud-based platform for hospitals to educate, engage and monitor patients through surgery: https://seamless.md/ Canada , 2012	Deal Flow Log: to review	
505611630755689	2017-12-18	2017-12-18	2017-12-18	HelpWear	zuza	zuza@rtaventures.com			outgoing,Canada	HelpWear is a healthcare platform that engages in developing products for medical technology industry.: http://helpwear.ca/ Canada , 2015	Deal Flow Log: to review	
505611633495343	2017-12-18	2017-12-18	2017-12-18	Sprout	zuza	zuza@rtaventures.com			outgoing,Canada	Sprout is your best solution for corporate wellness.: http://www.sproutatwork.com/ Canada , 2011	Deal Flow Log: to review	
505611632362236	2017-12-18	2017-12-18	2017-12-18	Comfable	zuza	zuza@rtaventures.com			outgoing,Canada	Empowering people to live healthier in a greener environment.: https://comfable.com/ Canada , Sep 30, 2015	Deal Flow Log: to review	
505611634630499	2017-12-18	2017-12-18	2017-12-18	Neutun Labs	zuza	zuza@rtaventures.com			outgoing,Canada	Neutun is novel tracking software for epileptics through smartwatches and wearables.: http://neutun.com/ Canada , Mar 26, 2015	Deal Flow Log: to review	
505611636697232	2017-12-18	2017-12-18	2017-12-18	TelmedIQ	zuza	zuza@rtaventures.com			outgoing,Canada	Converged Healthcare Communications: http://www.telmediq.com Canada , Feb 1, 2012	Deal Flow Log: to review	
505611639609837	2017-12-18	2017-12-18	2017-12-18	Imagia	zuza	zuza@rtaventures.com			outgoing,Canada	Artificial Intelligence for medical image analysis.: http://www.imagia.com/ Canada , Jan 15	Deal Flow Log: to review	
505611640617982	2017-12-18	2017-12-18	2017-12-18	Curatio	zuza	zuza@rtaventures.com			outgoing,Canada	The Social Health Prescription - Personalized, On-demand Patient Peer Support that Saves Lives, Improves Outcomes and Lowers Costs: http://curatio.me Canada , 2013	Deal Flow Log: to review	
505611648035746	2017-12-18	2017-12-18	2017-12-18	Guiides	zuza	zuza@rtaventures.com			outgoing,Canada	Guiides.com is a community marketplace for discovering your next outdoor adventure and booking local guides to take you there.: https://guiides.com/ Canada , 2016	Deal Flow Log: to review	
505611650075958	2017-12-18	2017-12-18	2017-12-18	Fullscript	zuza	zuza@rtaventures.com			outgoing,Canada	HealthWave is an online platform that allows health professionals to dispense professional-grade natural health products.: http://fullscript.com/ Canada , 2011	Deal Flow Log: to review	
505611629496571	2017-12-18	2017-12-18	2017-12-18	Swift Medical	zuza	zuza@rtaventures.com			outgoing,Canada	Wound care management in a snap.: http://swiftmedical.io/ Canada , 2015	Deal Flow Log: to review	
505610921056473	2017-12-18	2017-12-18	2017-12-18	Oppimi	zuza	zuza@rtaventures.com			outgoing,Canada	Oppimi creates therapeutic tools for diagnosing and treating Learning Disabilities using a video-game approach: http://www.oppimi.org Canada , Dec 4, 2015	Deal Flow Log: to review	
505611653248005	2017-12-18	2017-12-18	2017-12-18	Sensassure	zuza	zuza@rtaventures.com			outgoing,Canada	An impact-driven company creating innovative technologies to improve senior care.: http://www.sensassure.com/ Canada , 2013	Deal Flow Log: to review	
505611656076689	2017-12-18	2017-12-18	2017-12-18	Serene Sensors	zuza	zuza@rtaventures.com			outgoing,Canada	Serene Sensors Inc. is a developer of innovative water quality analyzers for the consumer market.: http://www.serenesensors.com Canada , 2017	Deal Flow Log: to review	
505610879513878	2017-12-18	2017-12-18	2017-12-18	Guusto	zuza	zuza@rtaventures.com			outgoing,Canada	Guusto is digital gifting platform used by HR directors for employee recognition programs and Sales Professionals for client appreciation.: http://www.guusto.com Canada , Sep 12, 2013	Deal Flow Log: to review	
505481392813751	2017-12-18	2017-12-18	2017-12-18	Metro Pacific Hospital Holdings	zuza	zuza@rtaventures.com			outgoing,Philippines	Metro Pacific Hospital owns and operates 110-bed hospitals.: Philippines ,	Deal Flow Log: to review	
505554824914755	2017-12-18	2017-12-18	2017-12-18	Lifetrack Medical Systems	zuza	zuza@rtaventures.com			outgoing,Philippines	SaaS, International, RIS/PACS Software, Hybrid Cloud, Emerging Markets: http://lifetrackmed.com/ Philippines , Dec 12	Deal Flow Log: to review	
505554837339703	2017-12-18	2017-12-18	2017-12-18	AppyBook	zuza	zuza@rtaventures.com			outgoing,Philippines	Healthcare services booking markteplace: http://appybook.com/ Philippines ,	Deal Flow Log: to review	
505554847687351	2017-12-18	2017-12-18	2017-12-18	Medix	zuza	zuza@rtaventures.com			outgoing,Philippines	The EMR Built for the Emerging Markets.: http://medix.ph Philippines ,	Deal Flow Log: to review	
505554854971559	2017-12-18	2017-12-18	2017-12-18	Humouno	zuza	zuza@rtaventures.com			outgoing,Philippines	Care on your mobile, in the cloud, anytime, anywhere. Simple. // HUMOUNO : Human-first Healthcare Platform: http://www.humouno.com Philippines , 2013	Deal Flow Log: to review	
505554320684843	2017-12-18	2017-12-18	2017-12-18	My-Checkpoints	zuza	zuza@rtaventures.com			outgoing,Philippines	My-Checkpoints is an employee engagement and rewards platform for BPO industry in the Philippines.: https://www.my-checkpoints.com Philippines ,	Deal Flow Log: to review	
505555512960842	2017-12-18	2017-12-18	2017-12-18	MYCURE	zuza	zuza@rtaventures.com			outgoing,Philippines	Clinic and Patient Relations Management for Physicians: https://www.mycure.md Philippines , Jan 16	Deal Flow Log: to review	
505555517104021	2017-12-18	2017-12-18	2017-12-18	Medifund	zuza	zuza@rtaventures.com			outgoing,Philippines	With Medifund we would let these Â prospective healthworkers raise the funds they need for their education.: http://www.medifund.co Philippines , 2013	Deal Flow Log: to review	
505554871385649	2017-12-18	2017-12-18	2017-12-18	Ikonsulta.com	zuza	zuza@rtaventures.com			outgoing,Philippines	Video consultation with a doctor or therapist from the comfort of your home or office.: https://www.ikonsulta.com Philippines , Jul 1, 2015	Deal Flow Log: to review	
505554877732344	2017-12-18	2017-12-18	2017-12-18	KAISER International Healthgroup	zuza	zuza@rtaventures.com			outgoing,Philippines	Cebu, Cebu City, Philippines: Philippines ,	Deal Flow Log: to review	
505555518027407	2017-12-18	2017-12-18	2017-12-18	Tarayaki Suma Yami Food Cart	zuza	zuza@rtaventures.com			outgoing,Philippines	Tarayaki Suma Yami Food Cart is a seller of food products in where the food is free if it is not served in five minutes.: http://tmamcompany4528.readyplanet.asia Philippines ,	Deal Flow Log: to review	
505609837218114	2017-12-18	2017-12-18	2017-12-18	Stash PH	zuza	zuza@rtaventures.com			outgoing,Philippines	Stash PH is a web platform that connects health care professionals with customers.: http://www.stash.ph/ Philippines , Sep 15, 2015	Deal Flow Log: to review	
505610915346447	2017-12-18	2017-12-18	2017-12-18	Medifi	zuza	zuza@rtaventures.com			outgoing,Philippines	Medifi revolutionizes healthcare with cloud based health profile management, video consultations, and medical imaging support.: http://www.medifi.com Philippines , 2014	Deal Flow Log: to review	
505554318201082	2017-12-18	2017-12-18	2017-12-18	Dokterku	zuza	zuza@rtaventures.com			outgoing,Indonesia	Dokterku is a apps that help connect doctors and patient in south east asia.: http://www.dokterku.me/ Indonesia ,	Deal Flow Log: to review	
505554830278978	2017-12-18	2017-12-18	2017-12-18	Udoctor Indonesia	zuza	zuza@rtaventures.com			outgoing,Indonesia	Udoctor Indonesia is an online health services to provide you a personal healthcare: http://udoctor.co.id/ Indonesia ,	Deal Flow Log: to review	
505554837630913	2017-12-18	2017-12-18	2017-12-18	Sehati	zuza	zuza@rtaventures.com			outgoing,Indonesia	Sehati is a mobile application in Bahasa to assist expecting mothers in monitoring their pregnancy through standardized guidance: http://sehati.info Indonesia , Apr 16	Deal Flow Log: to review	
505554841898821	2017-12-18	2017-12-18	2017-12-18	Jagaddhita.org	zuza	zuza@rtaventures.com			outgoing,Indonesia	Jagaddhita offers psychological consultation services that focus understanding children and developing their skills.: http://jagaddhita.org Indonesia , Apr 1, 2014	Deal Flow Log: to review	
505554335674150	2017-12-18	2017-12-18	2017-12-18	eClinic	zuza	zuza@rtaventures.com			outgoing,Indonesia	eHealth Technology Partner: http://eclinic.id/ Indonesia , Jan 19, 2017	Deal Flow Log: to review	
505554855358869	2017-12-18	2017-12-18	2017-12-18	TelDok - Teldok Indonesia Sehat	zuza	zuza@rtaventures.com			outgoing,Indonesia	Teldok is a technology-based health service provider which is established in May 2014: http://teldok.com Indonesia , May 20, 2015	Deal Flow Log: to review	
505554856789680	2017-12-18	2017-12-18	2017-12-18	Wangsa Jelita	zuza	zuza@rtaventures.com			outgoing,Indonesia	Wangsa Jelita are Natural Personal Care Products Provider: http://wangsajelita.com Indonesia , Oct 1, 2008	Deal Flow Log: to review	
505554869146093	2017-12-18	2017-12-18	2017-12-18	Spa Medika Indonesia	zuza	zuza@rtaventures.com			outgoing,Indonesia	Spamedik (derived from Spa Medika) is a deal-of-the-day website that features discounted gift certificates usable at local or national: http://www.spamedik.com Indonesia , 2014	Deal Flow Log: to review	
505555503866158	2017-12-18	2017-12-18	2017-12-18	DOOgether	zuza	zuza@rtaventures.com			outgoing,Indonesia	Doogether is the leading sport booking platform to Indonesiaâ€™s largest fitness network: https://doogether.id/ Indonesia , Jan 16	Deal Flow Log: to review	
505555504114166	2017-12-18	2017-12-18	2017-12-18	Jelly Gamat	zuza	zuza@rtaventures.com			outgoing,Indonesia	Only Online Shopping Here You Can Get Various Advantages Attractive, Best Service, and Most Secure First In Indonesia: http://jelly-gamat.co.id/ Indonesia ,	Deal Flow Log: to review	
505555505977017	2017-12-18	2017-12-18	2017-12-18	PILIHDOKTER.COM	zuza	zuza@rtaventures.com			outgoing,Indonesia	PilihDokter.com is a health and wellness site that provide symptom checker: http://pilihdokter.com Indonesia , 2013	Deal Flow Log: to review	
505555506588987	2017-12-18	2017-12-18	2017-12-18	Lensza	zuza	zuza@rtaventures.com			outgoing,Indonesia	Lensza is a online destination for contact lenses.: http://www.lensza.co.id/ Indonesia , Feb 14	Deal Flow Log: to review	
505555507443313	2017-12-18	2017-12-18	2017-12-18	ASAfoods	zuza	zuza@rtaventures.com			outgoing,Indonesia	ASAfoods is a passion to encourage a culture and lifestyle of high-quality, healthy food products.: http://asafoods.co/ Indonesia , 2012	Deal Flow Log: to review	
505555536891918	2017-12-18	2017-12-18	2017-12-18	PesanLab	zuza	zuza@rtaventures.com			outgoing,Indonesia	Platform For Blood Testing and Medical Checkup From The Best Labs Around You: https://www.pesanlab.com Indonesia , Oct 25, 2015	Deal Flow Log: to review	
505555538350765	2017-12-18	2017-12-18	2017-12-18	Labconx	zuza	zuza@rtaventures.com			outgoing,Indonesia	LabConX is an online platform for lab test and medical check up which provide its customers.: http://labconx.net/ Indonesia , 2014	Deal Flow Log: to review	
505610880302966	2017-12-18	2017-12-18	2017-12-18	Revasi	zuza	zuza@rtaventures.com			outgoing,Indonesia	Marketplace For Beauty, Health and Wellness Services: https://www.revasi.com Indonesia , Dec 1, 2012	Deal Flow Log: to review	
505610911044292	2017-12-18	2017-12-18	2017-12-18	TeleCTG	zuza	zuza@rtaventures.com			outgoing,Indonesia	Tele-CTG is a simplified CTG device that provide cost effective, protable, and real-time data capturing.: http://telectg.co.id/ Indonesia , Apr 16	Deal Flow Log: to review	
505610923013868	2017-12-18	2017-12-18	2017-12-18	eFishery	zuza	zuza@rtaventures.com			outgoing,Indonesia	eFishery is an integrated feeding solution for fish and shrimp farming.: http://efishery.com Indonesia , 2013	Deal Flow Log: to review	
